IDEQUIPAMENT,ALIES,NOM,CATEGORIA,VIA,SUFIX_VIA,NUM,CPOSTAL,POBLACIO,CODI_MUNICIPI,COMARCA,UTMX,UTMY,LONGITUD,LATITUD,DATA_MODIFICACIO,PROPIETATS,Georeferència
3620678,Centre Vallparadís Serveis Residencials i Assistencials,Centre Vallparadís Serveis Residencials i Assistencials,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR SANT ANTONI, 52",cr.,52,8221,TERRASSA,82798,VALLES OCCIDENTAL,"418,001.58","4,601,931.53",2.016569012,41.564856864,11/11/2025 01:10:31 PM,,POINT (2.016569012 41.564856864)
34002032,Unitat Terapèutica-Educativa Acompanya'm,Unitat Terapèutica-Educativa Acompanya'm,Salut|Centres sanitaris|5. Centres de salut mental|,"CR JESÚS I MARIA, 18-20",cr.,18-20,8022,BARCELONA,80193,BARCELONES,"427,309.61","4,584,803.83",2.130255388,41.411497904,11/11/2025 01:10:31 PM,,POINT (2.130255388 41.411497904)
33593864,ASSIR CAP Vila-seca,ASSIR CAP Vila-seca,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR GALCERAN DE PINOS, 25",cr.,25,43480,VILA-SECA,431711,TARRAGONES,"344,889.87","4,552,738.76",1.152617418,41.111135332,11/11/2025 01:10:31 PM,Horari|de 8 a 20h,POINT (1.152617418 41.111135332)
3621523,Consultori local La Granada,Consultori local La Granada,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR SANT CRISTÒFOL, S/N",cr.,S/N,8792,LA GRANADA,80945,ALT PENEDES,"393,038.55","4,581,471.83",1.720871167,41.377662238,11/11/2025 01:10:31 PM,"Horari|Dilluns, dimecres, dijous i divendres de 8  a 15 h i dimarts de 11 a 15 h. De 15 a 20h al CAP Santa Margarida i els Monjos. Fora d'aquest horari, caps de setmana i festius a l'Hospital Comarcal Alt Penedès o bé truqueu al 061 Salut Respon.",POINT (1.720871167 41.377662238)
7312966,Atenció continuada CAP Nou Tàrraco,Atenció continuada CAP Nou Tàrraco,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR DOCTOR MALLAFRÉ GUASCH, 4",cr.,4,43005,TARRAGONA,431482,TARRAGONES,"352,140.63","4,554,042.45",1.238621183,41.124225621,11/11/2025 01:10:31 PM,"Horari|Dissabtes,  diumenges i festius de 8 a 24 h. Fora d'aquest horari al telèfon 061 Salut Respon i a l'Hospital Universitari Joan XXIII de Tarragona.",POINT (1.238621183 41.124225621)
3622583,CAP Mas Font,CAP Mas Font,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"PG MARINA, 2-4",pg.,2-4,8840,VILADECANS,83015,BAIX LLOBREGAT,"418,173.87","4,574,361.09",2.022369002,41.316568785,11/11/2025 01:10:32 PM,"Horari|De dilluns a divendres de 8h a 20h. Fora d'aquest horari, adreceu-vos al CUAP Castelldefels ( 24h) o a l'Hospital de Viladecans (24h) o bé truqueu al 061 Salut Respon",POINT (2.022369002 41.316568785)
3622208,CAP Sitges,CAP Sitges,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CM DELS CAPELLANS, S/N",cm.,S/N,8870,SITGES,82704,GARRAF,"399,863.20","4,566,126.72",1.8092481,41.2407678,11/11/2025 01:10:31 PM,"Horari|De dilluns a divendres, caps de setmana i festius de 8 a 20 h. Fora d'aquest horari a l'Hospital Sant Antoni Abat o bé truqueu al 061 Salut Respon.",POINT (1.8092481 41.2407678)
3620646,Centre Sociosanitari del Solsonès,Centre Sociosanitari del Solsonès,Salut|Centres sanitaris|4. Centres sociosanitaris|,"PL GUITART, 1",pl.,1,25280,SOLSONA,252075,SOLSONES,"377,102.39","4,650,083.33",1.5162214,41.993175776,11/11/2025 01:10:31 PM,,POINT (1.5162214 41.993175776)
33134853,ASSIR CAP Sant Celoni,ASSIR CAP Sant Celoni,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR DIPUTACIÓ, 30",cr.,30,8470,SANT CELONI,82021,VALLES ORIENTAL,"457,222.26","4,615,244.23",2.485976066,41.687823879,11/11/2025 01:10:31 PM,,POINT (2.485976066 41.687823879)
3622579,CAP Torrelles de Llobregat,CAP Torrelles de Llobregat,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL DOCTOR GONZÁLEZ, 1",pl.,1,8629,TORRELLES DE LLOBREGAT,82896,BAIX LLOBREGAT,0,0,1.9793518,41.3554261,11/11/2025 01:10:34 PM,"Horari|Dilluns de 8 a 20h, de dimarts a divendres de 8h a 15h. Fora d'aquest horari de dilluns a divendres de 8 a 20h al CAP Vila Vella. Nits, caps de setmana i festius al CUAP Sant Vicenç dels Horts (obert 24h) o bé truqueu al 061 Salut Respon",POINT (1.9793517999999999 41.3554261)
3620523,CAP Sant Joan Les Fonts,CAP Sant Joan Les Fonts,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR JAUME BALMES, 1",cr.,1,17857,SANT JOAN LES FONTS,171851,GARROTXA,"459,863.53","4,673,457.80",2.513744373,42.212257507,11/11/2025 01:10:31 PM,Horari|de dl. a dv. de 8 a 20h i ds. de 9 a 14h. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos a l'hospital d'Olot i comarcal de la Garrotxa.,POINT (2.513744373 42.212257507)
3619619,Hospital de dia sociosanitari Hospital Universitari Santa Maria,Hospital de dia sociosanitari Hospital Universitari Santa Maria,Salut|Centres sanitaris|4. Centres sociosanitaris|,"AV ALCALDE ROVIRA ROURE, 44",av.,44,25198,LLEIDA,251207,SEGRIA,"301,435.45","4,610,668.75",0.616485668,41.623043416,11/11/2025 01:10:31 PM,,POINT (0.616485668 41.623043416)
3622450,PADES Castelldefels-Gavà-Viladecans,PADES Castelldefels-Gavà-Viladecans,Salut|Centres sanitaris|4. Centres sociosanitaris|,"RI SANT LLORENÇ, S/N",ri.,S/N,8850,GAVÀ,80898,BAIX LLOBREGAT,"416,559.13","4,573,699.53",2.003170251,41.310445113,11/11/2025 01:10:31 PM,Horari|De 8 a 15 h.,POINT (2.003170251 41.310445113)
3621559,Hospital del Mar,Hospital del Mar,Salut|Centres sanitaris|5. Centres de salut mental|,"PS MARÍTIM DE LA BARCELONETA, 25-29",ps.,25-29,8003,BARCELONA,80193,BARCELONES,"432,663.90","4,581,632.60",2.194666147,41.383401991,11/11/2025 01:10:31 PM,,POINT (2.194666147 41.383401991)
3620950,Hospital de dia de salut mental CSM Infantil i Juvenil  Mollet,Hospital de dia de salut mental CSM Infantil i Juvenil  Mollet,Salut|Centres sanitaris|5. Centres de salut mental|,"RD PINETONS, 6-8",rd.,6-8,8100,MOLLET DEL VALLÈS,81249,VALLES ORIENTAL,"433,436.63","4,599,270.80",2.201961661,41.542327218,11/11/2025 01:10:31 PM,,POINT (2.201961661 41.542327218)
8642908,Consultori local Masboquera,Consultori local Masboquera,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR Santa Marina, 30",cr.,30,43891,VANDELLÒS I L'HOSPITALET DE L'INFANT,431628,BAIX CAMP,"319,808.74","4,543,216.32",0.856870064,41.020240469,11/11/2025 01:10:31 PM,Horari|Segon dimecres de cada mes de 8 a 11h i un divendres al mes de 13 a 20h.  De juny a setembre tancat.,POINT (0.8568700640000001 41.020240469)
3622026,Consultori local Almeda,Consultori local Almeda,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL ALMEDA VELLA, S/N",pl.,S/N,8940,CORNELLÀ DE LLOBREGAT,80734,BAIX LLOBREGAT,"423,579.67","4,578,195.39",2.08646519,41.351633088,11/11/2025 01:10:31 PM,"Horari|Dimarts, dijous i divendres de 8 a 13.30h i dilluns i dimecres de 15 a 20h. Fora d'aquests horaris al CAP Martí Julià de dilluns a divendres de 8 a 20h. Nits, caps de setmana i festius al CUAP Sant Ildefons  (obert 24h) o bé truqueu al 061 Salut Respon",POINT (2.08646519 41.351633088)
3620030,Consultori local Penelles,Consultori local Penelles,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR CULTURA, S/N",cr.,S/N,25335,PENELLES,251641,NOGUERA,"330,866.61","4,624,935.29",0.965492725,41.758244621,11/11/2025 01:10:31 PM,Horari|Consulteu l'horari al CAP de referència - Telèfon del CAP (973 44 60 28).  Atenció continuada 24 h al CAP Balaguer.,POINT (0.965492725 41.758244621)
3621697,Consultori local Sant Pau d'Ordal (Subirats),Consultori local Sant Pau d'Ordal (Subirats),Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR PONENT, 13",cr.,13,8739,SUBIRATS,82732,ALT PENEDES,"399,218.24","4,581,923.52",1.79468142,41.382527696,11/11/2025 01:10:31 PM,"Horari|Dilluns i divendres de 8 a 15h. De 15 a 20h al CAP Santa Margarida i els Monjos. Fora d'aquest horari, caps de setmana i festius a l'Hospital Comarcal Alt Penedès  o bé truqueu al 061 Salut Respon",POINT (1.79468142 41.382527696)
3619653,Consultori local Vilanova de Prades,Consultori local Vilanova de Prades,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR MAJOR, 3",cr.,3,43439,VILANOVA DE PRADES,431687,CONCA DE BARBERA,"329,001.61","4,579,410.48",0.956028229,41.348049496,11/11/2025 01:10:31 PM,Horari|Medicina familiar i comunitària: Dll: 11.30 a 15 Infermeria: Dv: 8 a 11,POINT (0.9560282290000001 41.348049496)
3619996,Consultori local Albesa,Consultori local Albesa,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR FERMÍ PALAU, 2",cr.,2,25136,ALBESA,250083,NOGUERA,"305,223.11","4,624,873.05",0.657279256,41.751810264,11/11/2025 01:10:31 PM,Horari|Consulteu l'horari al CAP de referència - Telèfon del CAP (973 73 61 04),POINT (0.657279256 41.751810264)
33729088,ASSIR CAP Manlleu,ASSIR CAP Manlleu,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR CASTELLOT, 17",cr.,17,8560,MANLLEU,81120,OSONA,"441,002.06","4,650,367.29",2.287583275,42.003112794,11/11/2025 01:10:31 PM,,POINT (2.2875832750000002 42.003112794)
3619586,CAP Almenar,CAP Almenar,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"CR ESCOLES, 3",cr.,3,25126,ALMENAR,250215,SEGRIA,"298,094.35","4,629,934.51",0.569889865,41.795578289,11/11/2025 01:10:32 PM,"Horari|De 8 a 21 h dies feiners, de 9 a 21 h ds. dg. i festius. Fora d'aquest horari truqueu al 061 Salut Respon.",POINT (0.569889865 41.795578289)
3620040,CUAP Güell,CUAP Güell,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR MOSSÈN JOAN PONS, 6",cr.,6,17007,GIRONA,170792,GIRONES,"484,394.35","4,647,915.75",2.811615918,41.983088743,11/11/2025 01:10:31 PM,Horari|24 h.,POINT (2.811615918 41.983088743)
3621704,PADES Dreta Eixample,PADES Dreta Eixample,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR AUSIAS MARC, 39-41",cr.,39-41,8010,BARCELONA,80193,BARCELONES,"431,137.50","4,582,601.24",2.176302205,41.391997062,11/11/2025 01:10:31 PM,,POINT (2.176302205 41.391997062)
3622803,CSMIJ Osona,CSMIJ Osona,Salut|Centres sanitaris|5. Centres de salut mental|,"CR DE SANT MIQUEL XIC, 2",cr.,2,8500,VIC,82981,OSONA,"439,023.91","4,643,001.45",2.264462091,41.936625554,11/11/2025 01:10:31 PM,Horari|de dl.a dj. de 8 a 19h. i dv. de 9 a 14h.,POINT (2.264462091 41.936625554)
33134932,ASSIR CAP Corró - Can Prat,ASSIR CAP Corró - Can Prat,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR Tagamanent, 92",cr.,92,8520,LES FRANQUESES DEL VALLÈS,80863,VALLES ORIENTAL,"441,581.92","4,609,123.30",2.298649492,41.63170133,11/11/2025 01:10:31 PM,,POINT (2.298649492 41.63170133)
3620500,Atenció continuada CAP Besalú,Atenció continuada CAP Besalú,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR PRAT DE LA RIBA, 9",cr.,9,17850,BESALÚ,170195,GARROTXA,"474,612.37","4,672,044.53",2.692485942,42.200147495,11/11/2025 01:10:31 PM,Horari|de dl. a dg. de 8 a 20 h. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos a lhospital d'Olot i comarcal de la Garrotxa.,POINT (2.6924859420000002 42.200147495)
3622175,CSMA Esplugues,CSMA Esplugues,Salut|Centres sanitaris|5. Centres de salut mental|,"CR VERGE DE LA MERCÈ, 1",cr.,1,8950,ESPLUGUES DE LLOBREGAT,80771,BAIX LLOBREGAT,"424,531.76","4,580,479.91",2.09756088,41.372298519,11/11/2025 01:10:31 PM,,POINT (2.09756088 41.372298519)
3621203,Centre sociosanitari Putget Dolors Aleu,Centre sociosanitari Putget Dolors Aleu,Salut|Centres sanitaris|4. Centres sociosanitaris|,"RD GENERAL MITRE, 255",rd.,255,8023,BARCELONA,80193,BARCELONES,"428,797.12","4,584,200.52",2.148122677,41.406197322,11/11/2025 01:10:31 PM,,POINT (2.148122677 41.406197322)
31305705,Atenció continuada CAP Agramunt,Atenció continuada CAP Agramunt,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR VERGE DEL SOCOR, S/N",cr.,S/N,25310,AGRAMUNT,250030,URGELL,"342,394.50","4,627,610.00",1.1033762,41.784694,11/11/2025 01:10:31 PM,"Horari|Dies feiners de 17 a  21h. ds., dg. i festius de 9 a 21 h. Fora d'aquest horari truqueu al 061 Salut Respon.",POINT (1.1033762 41.784694)
3622053,Hospital de l'Esperit Sant,Hospital de l'Esperit Sant,Salut|Centres sanitaris|4. Centres sociosanitaris|,"AV MOSSÈN JOSEP PONS I ROBADÀ, S/N",av.,S/N,8923,SANTA COLOMA DE GRAMENET,82457,BARCELONES,"434,170.76","4,587,689.13",2.212027498,41.43807631,11/11/2025 01:10:31 PM,,POINT (2.212027498 41.43807631)
33134671,ASSIR CAP Turó,ASSIR CAP Turó,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR CADÍ, 58-62",cr.,58-62,8031,BARCELONA,80193,BARCELONES,"430,681.44","4,587,175.14",2.170323611,41.43315337,11/11/2025 01:10:31 PM,,POINT (2.170323611 41.43315337)
3619527,Consultori local Miralcamp,Consultori local Miralcamp,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"PL CATALUNYA, 1",pl.,1,25242,MIRALCAMP,251351,PLA D'URGELL,"323,090.74","4,608,027.06",0.877027712,41.604360319,11/11/2025 01:10:31 PM,Horari|Consulteu l'horari al CAP de referència - Telèfon del CAP (973 71 11 64).  Atenció continuada 24 h al  CAP Mollerussa.,POINT (0.8770277120000001 41.604360319)
3621879,Hospital de dia de salut mental Hospital de dia per a adolescents Miralta,Hospital de dia de salut mental Hospital de dia per a adolescents Miralta,Salut|Centres sanitaris|5. Centres de salut mental|,"CR MIRALTA, 27-29",cr.,27-29,8901,L'HOSPITALET DE LLOBREGAT,81017,BARCELONES,"423,719.89","4,579,731.69",2.087948049,41.365483136,11/11/2025 01:10:31 PM,,POINT (2.087948049 41.365483136)
3620484,Consultori local Torrent,Consultori local Torrent,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR TOMÀS I COLL, S/N",cr.,S/N,17123,TORRENT,171978,BAIX EMPORDA,"510,556.27","4,644,476.07",3.127368741,41.952192394,11/11/2025 01:10:31 PM,Horari|Metge i Infermera dj. de 15 a 17h. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al CAP CAP Dr. Josep Alsina i Bofill de Palafrugell.,POINT (3.127368741 41.952192394)
3619977,Consultori local La Floresta,Consultori local La Floresta,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR LA FONT, S/N",cr.,S/N,25413,LA FLORESTA,250925,GARRIGUES,"326,450.71","4,597,416.17",0.920388015,41.509584727,11/11/2025 01:10:31 PM,Horari|Consulteu l'horari al CAP de referència - Telèfon del CAP (973 14 20 33).  Atenció continuada 24 h al CAP Les Borges Blanques.,POINT (0.920388015 41.509584727000004)
3621716,Residència La Salut,Residència La Salut,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CR ANTEQUERA, 8-18",cr.,8-18,8024,BARCELONA,80193,BARCELONES,"429,552.41","4,585,026.30",2.157061871,41.413701348,11/11/2025 01:10:31 PM,,POINT (2.157061871 41.413701348000004)
33137046,ASSIR CAP L'Arboç,ASSIR CAP L'Arboç,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"AV CATALUNYA, S/N",av.,S/N,43720,L'ARBOÇ,430167,BAIX PENEDES,"382,610.56","4,569,101.22",1.598588227,41.264810912,11/11/2025 01:10:31 PM,"Horari|De dilluns a divendres de 8 a 20 h. Aquest ASSIR presta serveis en altres punts d'atenció, truqueu al vostre CAP i us informaran.",POINT (1.598588227 41.264810912)
3622183,Atenció continuada CAP Gavà 1,Atenció continuada CAP Gavà 1,Salut|Centres sanitaris|2. Centres amb atenció continuada|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"RI SANT LLORENÇ, S/N",ri.,S/N,8850,GAVÀ,80898,BAIX LLOBREGAT,"416,559.13","4,573,699.53",2.003170251,41.310445113,11/11/2025 01:10:32 PM,"Horari|Dissabtes, diumenges i festius de 8 a 20 h.  Fora d'aquest horari, adreceu-vos al CUAP Castelldefels (obert 24h) o bé truqueu al 061 Salut Respon o bé adreceu-vos a l'Hospital de Viladecans",POINT (2.003170251 41.310445113)
3621861,Consultori local Can Vilalba,Consultori local Can Vilalba,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"UR CAN VILALBA-CIRCUMVAL·LACIÓ, 5",ur.,5,8630,ABRERA,80018,BAIX LLOBREGAT,"408,430.19","4,596,640.83",1.903757789,41.516161724,11/11/2025 01:10:31 PM,"Horari|Dilluns, dimecres i divendres de 8 a 13h i  dijous de 14.30 a 20 h. Caps de setmana i festius de 8h a 20h al PAC Esparreguera. Fora d'aquest horari al CUAP Sant Andreu de la Barca o a l'Hospital Sant Joan de Déu de Martorell o bé truqueu al 061 Salut Respon",POINT (1.9037577890000001 41.516161724)
3622796,CAP Tona,CAP Tona,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR JOAN MARAGALL, 40-48",cr.,40-48,8551,TONA,82830,OSONA,"436,046.39","4,633,347.36",2.22959373,41.849444972,11/11/2025 01:10:31 PM,"Horari|de dl. a dv., de 8 a 20h.",POINT (2.22959373 41.849444972)
3619590,Consultori local Artesa de Lleida,Consultori local Artesa de Lleida,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR BASSA, 2",cr.,2,25150,ARTESA DE LLEIDA,250334,SEGRIA,"308,556.61","4,602,618.69",0.704467917,41.552332499,11/11/2025 01:10:31 PM,Horari|Consulteu l'horari al CAP de referència - Telèfon del CAP (973 72 01 11),POINT (0.704467917 41.552332499)
3620167,CSMA del Ripollès,CSMA del Ripollès,Salut|Centres sanitaris|5. Centres de salut mental|,"CR MACIÀ BONAPLATA, 8",cr.,8,17500,RIPOLL,171479,RIPOLLES,"433,361.42","4,672,073.73",2.192853297,42.197983023,11/11/2025 01:10:31 PM,"Horari|dilluns 8'30-14 i 15-18/ dimarts 8'30-15 / dimecres, dijous i divendres 8'30 a 15.",POINT (2.192853297 42.197983023)
11764631,CSMA Sant Cugat,CSMA Sant Cugat,Salut|Centres sanitaris|5. Centres de salut mental|,"CR MINA, 2",cr.,2,8190,SANT CUGAT DEL VALLÈS,82055,VALLES OCCIDENTAL,"423,325.92","4,591,924.24",2.081692294,41.475256923,11/11/2025 01:10:31 PM,,POINT (2.0816922939999998 41.475256923)
34420249,Atenció continuada Centre d'Assistència Sanitària L'Estartit,Atenció continuada Centre d'Assistència Sanitària L'Estartit,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR EIVISSA, 35",cr.,35,17258,TORROELLA DE MONTGRÍ,171997,BAIX EMPORDA,"516,253.90","4,655,633.58",3.196423117,42.052586969,11/11/2025 01:10:31 PM,Horari|Programa d'estiu del 24 juny a l'11 setembre de 8 a 20h. Fora d'aquest horari truqueu al 061.,POINT (3.196423117 42.052586969)
3622699,Centre Sociosanitari El Carme,Centre Sociosanitari El Carme,Salut|Centres sanitaris|4. Centres sociosanitaris|,"CM SANT JERONI DE LA MURTRA, 60",cm.,60,8917,BADALONA,80155,BARCELONES,"435,765.35","4,589,948.63",2.230872619,41.458556114,11/11/2025 01:10:31 PM,,POINT (2.230872619 41.458556114)
3620429,Consultori local Begur,Consultori local Begur,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR FORGAS I ELIAS, 3",cr.,3,17255,BEGUR,170139,BAIX EMPORDA,"517,125.06","4,644,734.37",3.206632886,41.954403592,11/11/2025 01:10:31 PM,"Horari|dl., dc. i dv. de 8 a 13h. dt. i dj. de 15:30 a 19:30h. Fora d'aquest horari truqueu al 061 Salut Respon o adreceu-vos al CAP CAP Dr. Josep Alsina i Bofill de Palafrugell",POINT (3.206632886 41.954403592)
10927239,ASSIR CAP Berguedà,ASSIR CAP Berguedà,Salut|Centres sanitaris|1. Centres d'atenció primària (CAP)|,"CR QUIM SERRA, 1",cr.,1,8600,BERGA,80229,BERGUEDA,"405,201.19","4,662,020.86",1.853459519,42.104554084,11/11/2025 01:10:31 PM,"Horari|Aquest ASSIR presta serveis en altres punts d'atenció, truqueu al vostre CAP i us informaran.",POINT (1.853459519 42.104554084)
3622705,Hospital de dia de salut mental Hospital Universitari Germans Trias i Pujol de Badalona,Hospital de dia de salut mental Hospital Universitari Germans Trias i Pujol de Badalona,Salut|Centres sanitaris|5. Centres de salut mental|,"CT DE CANYET, S/N",ct.,S/N,8916,BADALONA,80155,BARCELONES,"436,400.70","4,592,302.00",2.238230961,41.479803115,11/11/2025 01:10:31 PM,,POINT (2.238230961 41.479803115)
3619784,Atenció continuada CAP Vila-rodona,Atenció continuada CAP Vila-rodona,Salut|Centres sanitaris|2. Centres amb atenció continuada|,"CR DE LES ESCOLES, 6",cr.,6,43814,VILA-RODONA,431704,ALT CAMP,"362,625.33","4,574,335.97",1.358907764,41.30879432,11/11/2025 01:10:31 PM,Horari|Dilluns a divendres: 8 a 20h. Dissabtes de 15 a 20 h i diumenges i festius de 8 a 20 h. Fora d'aquest horari atenció continuada al telèfon 061 Salut Respon o al PIUS Hospital de Valls.,POINT (1.358907764 41.30879432)
7509727,Servei de Rehabilitació Comunitària Girona,Servei de Rehabilitació Comunitària Girona,Salut|Centres sanitaris|5. Centres de salut mental|,"PS CANALEJAS, 7-8",ps.,7-8,17001,GIRONA,170792,GIRONES,"485,350.80","4,648,403.90",2.823149557,41.987503712,11/11/2025 01:10:31 PM,"Horari|dilluns  9-14 / dimarts, dimecres, dijous, divendres de 9-13. Estiu 2019: dilluns  9-14 / dimarts, dimecres, dijous, divendres de 9-14",POINT (2.823149557 41.987503712)
3621898,CAS Extracta - La Mina,CAS Extracta - La Mina,Salut|Centres sanitaris|6. Centres d'atenció i seguiment a les drogodependències|Salut|Centres sanitaris|7. Centres amb intercanvi de xeringues|,"PL MARIA ÀNGELS ROSELL SIMPLICIO, 1",pl.,1,8930,SANT ADRIÀ DE BESÒS,81944,BARCELONES,"434,885.78","4,585,392.09",2.220832864,41.417445757,11/11/2025 01:10:32 PM,Horari|De dilluns a divendres de 9 a 14 h.,POINT (2.220832864 41.417445757)
