Comarca,Sexe,Cause,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
BAIX PENEDÈS,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Dones,XVI.Perinatal,1,0,0,0,0,0,0,0,0,0,0,1,248.14,0,0,0,0,0,0,0,0,0,0,1.71
BAIX PENEDÈS,Dones,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Dones,XVIII.Mal definides,0,0,0,0,0,0,1,3,1,4,23,32,0,0,0,0,0,0,10.39,38.58,15.27,94.81,1197.92,54.79
BAIX PENEDÈS,Dones,XX.Externes,0,0,0,1,0,1,2,1,2,7,6,20,0,0,0,16.29,0,12.24,20.78,12.86,30.55,165.92,312.5,34.24
BAIX PENEDÈS,Dones,XXI. Total,1,1,0,2,1,5,11,30,60,121,252,484,248.14,55.07,0,32.58,17.24,61.18,114.31,385.75,916.45,2867.98,13125,828.71
BAIX PENEDÈS,Homes,I.Infeccioses,0,1,0,0,0,0,0,2,4,7,8,22,0,50.76,0,0,0,0,0,25.03,67.17,187.92,727.27,37.55
BAIX PENEDÈS,Homes,II.Tumors,0,0,0,0,0,1,8,18,58,69,33,187,0,0,0,0,0,12.47,77,225.25,973.97,1852.35,3000,319.16
BAIX PENEDÈS,Homes,III.Sang,0,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,12.51,16.79,26.85,90.91,6.83
BAIX PENEDÈS,Homes,IV.Endocrines,0,0,0,0,0,0,0,1,3,6,10,20,0,0,0,0,0,0,0,12.51,50.38,161.07,909.09,34.13
BAIX PENEDÈS,Homes,V.Mentals,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,0,0,0,0,0,0,134.23,818.18,23.89
BAIX PENEDÈS,Homes,VI.Nerviós,0,0,0,0,0,0,2,0,2,7,7,18,0,0,0,0,0,0,19.25,0,33.59,187.92,636.36,30.72
BAIX PENEDÈS,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Homes,IX.Circulatori,0,0,0,0,0,2,2,9,24,36,42,115,0,0,0,0,0,24.93,19.25,112.63,403.02,966.44,3818.18,196.28
BAIX PENEDÈS,Homes,X.Respiratori,0,0,0,0,1,0,2,6,6,19,35,69,0,0,0,0,16.33,0,19.25,75.08,100.76,510.07,3181.82,117.77
BAIX PENEDÈS,Homes,XI.Digestiu,0,0,0,0,0,0,1,7,9,8,11,36,0,0,0,0,0,0,9.62,87.6,151.13,214.77,1000,61.44
BAIX PENEDÈS,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,26.85,90.91,3.41
BAIX PENEDÈS,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,26.85,181.82,5.12
BAIX PENEDÈS,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,0,1,7,9,17,0,0,0,0,0,0,0,0,16.79,187.92,818.18,29.01
BAIX PENEDÈS,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Homes,XVI.Perinatal,1,0,0,0,0,0,0,0,0,0,0,1,232.02,0,0,0,0,0,0,0,0,0,0,1.71
BAIX PENEDÈS,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Homes,XVIII.Mal definides,1,0,0,0,0,1,0,4,2,4,7,19,232.02,0,0,0,0,12.47,0,50.06,33.59,107.38,636.36,32.43
BAIX PENEDÈS,Homes,XX.Externes,0,0,0,1,2,0,5,3,3,8,7,29,0,0,0,15.18,32.67,0,48.12,37.54,50.38,214.77,636.36,49.5
BAIX PENEDÈS,Homes,XXI. Total,2,1,0,1,3,4,20,51,113,179,182,556,464.04,50.76,0,15.18,49,49.86,192.49,638.22,1897.57,4805.37,16545.45,948.95
BAIX PENEDÈS,Total,I.Infeccioses,0,1,0,0,0,0,0,3,6,10,12,32,0,26.41,0,0,0,0,0,19.03,47.99,125.88,397.35,27.35
BAIX PENEDÈS,Total,II.Tumors,0,0,0,0,1,4,14,30,84,96,66,295,0,0,0,0,8.39,24.7,69.95,190.26,671.89,1208.46,2185.43,252.15
BAIX PENEDÈS,Total,III.Sang,0,0,0,0,0,0,0,1,1,2,1,5,0,0,0,0,0,0,0,6.34,8,25.18,33.11,4.27
BAIX PENEDÈS,Total,IV.Endocrines,0,0,0,0,0,0,0,3,4,12,18,37,0,0,0,0,0,0,0,19.03,31.99,151.06,596.03,31.63
BAIX PENEDÈS,Total,V.Mentals,0,0,0,0,0,0,1,0,0,13,33,47,0,0,0,0,0,0,5,0,0,163.65,1092.72,40.17
BAIX PENEDÈS,Total,VI.Nerviós,0,0,0,1,0,0,2,0,3,16,19,41,0,0,0,7.86,0,0,9.99,0,24,201.41,629.14,35.04
BAIX PENEDÈS,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Total,IX.Circulatori,0,0,0,0,0,3,3,14,35,66,121,242,0,0,0,0,0,18.52,14.99,88.79,279.96,830.82,4006.62,206.85
BAIX PENEDÈS,Total,X.Respiratori,0,1,0,0,1,0,2,9,11,29,65,118,0,26.41,0,0,8.39,0,9.99,57.08,87.99,365.06,2152.32,100.86
BAIX PENEDÈS,Total,XI.Digestiu,0,0,0,0,0,0,1,8,16,16,21,62,0,0,0,0,0,0,5,50.74,127.98,201.41,695.36,52.99
BAIX PENEDÈS,Total,XII.Pell,0,0,0,0,0,0,0,0,2,1,2,5,0,0,0,0,0,0,0,0,16,12.59,66.23,4.27
BAIX PENEDÈS,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,2,0,3,7,12,0,0,0,0,0,0,0,12.68,0,37.76,231.79,10.26
BAIX PENEDÈS,Total,XIV.Genitourinari,0,0,0,0,0,0,0,0,3,13,26,42,0,0,0,0,0,0,0,0,24,163.65,860.93,35.9
BAIX PENEDÈS,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Total,XVI.Perinatal,2,0,0,0,0,0,0,0,0,0,0,2,239.81,0,0,0,0,0,0,0,0,0,0,1.71
BAIX PENEDÈS,Total,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAIX PENEDÈS,Total,XVIII.Mal definides,1,0,0,0,0,1,1,7,3,8,30,51,119.9,0,0,0,0,6.17,5,44.39,24,100.7,993.38,43.59
BAIX PENEDÈS,Total,XX.Externes,0,0,0,2,2,1,7,4,5,15,13,49,0,0,0,15.72,16.78,6.17,34.98,25.37,39.99,188.82,430.46,41.88
BAIX PENEDÈS,Total,XXI. Total,3,2,0,3,4,9,31,81,173,300,434,1040,359.71,52.83,0,23.57,33.55,55.57,154.9,513.7,1383.78,3776.44,14370.86,888.93
BARCELONÈS,Dones,I.Infeccioses,1,0,0,0,0,1,12,15,25,61,244,359,12.87,0,0,0,0,0.58,6.79,9.77,19.7,61.5,405.89,29.59
BARCELONÈS,Dones,II.Tumors,0,1,2,3,7,39,132,320,478,675,807,2464,0,3.04,2.04,2.59,4.1,22.76,74.74,208.38,376.65,680.57,1342.43,203.1
BARCELONÈS,Dones,III.Sang,1,0,0,0,1,0,0,4,2,14,47,69,12.87,0,0,0,0.59,0,0,2.6,1.58,14.12,78.18,5.69
BARCELONÈS,Dones,IV.Endocrines,0,1,1,0,0,3,3,10,33,89,228,368,0,3.04,1.02,0,0,1.75,1.7,6.51,26,89.73,379.27,30.33
BARCELONÈS,Dones,V.Mentals,0,0,1,0,0,1,1,2,14,91,699,809,0,0,1.02,0,0,0.58,0.57,1.3,11.03,91.75,1162.77,66.68
BARCELONÈS,Dones,VI.Nerviós,2,0,1,1,1,4,6,22,47,208,568,860,25.73,0,1.02,0.86,0.59,2.33,3.4,14.33,37.03,209.72,944.86,70.89
BARCELONÈS,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,2.02,1.66,0.25
BARCELONÈS,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1.01,1.66,0.16
BARCELONÈS,Dones,IX.Circulatori,0,0,0,0,2,12,25,71,132,429,1993,2664,0,0,0,0,1.17,7,14.15,46.24,104.01,432.54,3315.31,219.58
BARCELONÈS,Dones,X.Respiratori,0,2,0,1,2,4,10,39,59,184,719,1020,0,6.07,0,0.86,1.17,2.33,5.66,25.4,46.49,185.52,1196.04,84.07
BARCELONÈS,Dones,XI.Digestiu,0,0,1,1,1,3,6,19,47,110,286,474,0,0,1.02,0.86,0.59,1.75,3.4,12.37,37.03,110.91,475.75,39.07
BARCELONÈS,Dones,XII.Pell,0,0,0,0,0,1,0,0,3,4,34,42,0,0,0,0,0,0.58,0,0,2.36,4.03,56.56,3.46
BARCELONÈS,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,2,6,35,175,218,0,0,0,0,0,0,0,1.3,4.73,35.29,291.11,17.97
BARCELONÈS,Dones,XIV.Genitourinari,0,0,0,0,1,1,2,1,14,92,380,491,0,0,0,0,0.59,0.58,1.13,0.65,11.03,92.76,632.12,40.47
BARCELONÈS,Dones,XV.Embaràs i part,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.58,0,0,0,0,0,0.08
BARCELONÈS,Dones,XVI.Perinatal,11,0,0,0,0,0,0,0,1,0,0,12,141.52,0,0,0,0,0,0,0,0.79,0,0,0.99
BARCELONÈS,Dones,XVII.Congènites,6,0,1,1,1,0,1,2,7,1,0,20,77.19,0,1.02,0.86,0.59,0,0.57,1.3,5.52,1.01,0,1.65
BARCELONÈS,Dones,XVIII.Mal definides,1,2,0,0,0,0,2,2,5,12,73,97,12.87,6.07,0,0,0,0,1.13,1.3,3.94,12.1,121.43,8
BARCELONÈS,Dones,XX.Externes,0,1,0,4,11,12,11,23,31,80,251,424,0,3.04,0,3.45,6.45,7,6.23,14.98,24.43,80.66,417.53,34.95
BARCELONÈS,Dones,XXI. Total,22,7,7,11,27,82,211,532,904,2088,6506,10397,283.03,21.26,7.13,9.48,15.82,47.85,119.47,346.44,712.33,2105.22,10822.59,856.98
BARCELONÈS,Homes,I.Infeccioses,0,0,0,1,2,6,7,29,38,84,166,333,0,0,0,0.82,1.17,3.43,4,21.35,38.74,122.32,586.05,29.71
BARCELONÈS,Homes,II.Tumors,0,6,3,6,12,19,137,382,783,995,755,3098,0,17.22,2.88,4.9,7.03,10.88,78.38,281.26,798.16,1448.9,2665.49,276.38
BARCELONÈS,Homes,III.Sang,0,0,0,0,0,0,2,0,4,9,20,35,0,0,0,0,0,0,1.14,0,4.08,13.11,70.61,3.12
BARCELONÈS,Homes,IV.Endocrines,1,1,0,0,0,0,9,13,35,88,136,283,11.87,2.87,0,0,0,0,5.15,9.57,35.68,128.14,480.14,25.25
BARCELONÈS,Homes,V.Mentals,0,0,0,0,0,0,2,5,19,83,247,356,0,0,0,0,0,0,1.14,3.68,19.37,120.86,872.02,31.76
BARCELONÈS,Homes,VI.Nerviós,1,1,1,3,9,1,15,28,64,163,243,529,11.87,2.87,0.96,2.45,5.28,0.57,8.58,20.62,65.24,237.36,857.9,47.19
BARCELONÈS,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.53,0.09
BARCELONÈS,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARCELONÈS,Homes,IX.Circulatori,0,1,1,0,8,28,82,200,333,579,997,2229,0,2.87,0.96,0,4.69,16.03,46.91,147.26,339.45,843.13,3519.86,198.85
BARCELONÈS,Homes,X.Respiratori,0,2,0,2,7,9,33,73,147,364,614,1251,0,5.74,0,1.63,4.1,5.15,18.88,53.75,149.85,530.05,2167.7,111.6
BARCELONÈS,Homes,XI.Digestiu,0,0,2,1,0,5,27,70,83,110,188,486,0,0,1.92,0.82,0,2.86,15.45,51.54,84.61,160.18,663.72,43.36
BARCELONÈS,Homes,XII.Pell,0,0,0,0,0,0,0,1,4,7,12,24,0,0,0,0,0,0,0,0.74,4.08,10.19,42.37,2.14
BARCELONÈS,Homes,XIII.Osteomuscular,0,0,0,0,0,1,0,6,5,24,58,94,0,0,0,0,0,0.57,0,4.42,5.1,34.95,204.77,8.39
BARCELONÈS,Homes,XIV.Genitourinari,0,0,0,0,0,0,1,12,26,116,206,361,0,0,0,0,0,0,0.57,8.84,26.5,168.92,727.27,32.21
BARCELONÈS,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BARCELONÈS,Homes,XVI.Perinatal,16,0,0,0,0,0,1,0,0,0,0,17,189.93,0,0,0,0,0,0.57,0,0,0,0,1.52
BARCELONÈS,Homes,XVII.Congènites,4,0,2,0,0,0,2,2,1,4,2,17,47.48,0,1.92,0,0,0,1.14,1.47,1.02,5.82,7.06,1.52
BARCELONÈS,Homes,XVIII.Mal definides,2,1,1,2,2,2,7,9,8,20,35,89,23.74,2.87,0.96,1.63,1.17,1.14,4,6.63,8.15,29.12,123.57,7.94
BARCELONÈS,Homes,XX.Externes,0,2,1,24,35,48,71,63,57,122,189,612,0,5.74,0.96,19.61,20.51,27.48,40.62,46.39,58.1,177.65,667.26,54.6
BARCELONÈS,Homes,XXI. Total,24,14,11,39,75,119,396,893,1607,2768,3869,9815,284.9,40.18,10.55,31.87,43.96,68.12,226.56,657.51,1638.11,4030.7,13659.31,875.62
BARCELONÈS,Total,I.Infeccioses,1,0,0,1,2,7,19,44,63,145,410,692,6.17,0,0,0.42,0.59,2.02,5.41,15.21,28,86.38,463.59,29.65
BARCELONÈS,Total,II.Tumors,0,7,5,9,19,58,269,702,1261,1670,1562,5562,0,10.33,2.47,3.78,5.57,16.76,76.55,242.59,560.42,994.91,1766.17,238.29
BARCELONÈS,Total,III.Sang,1,0,0,0,1,0,2,4,6,23,67,104,6.17,0,0,0,0.29,0,0.57,1.38,2.67,13.7,75.76,4.46
BARCELONÈS,Total,IV.Endocrines,1,2,1,0,0,3,12,23,68,177,364,651,6.17,2.95,0.49,0,0,0.87,3.41,7.95,30.22,105.45,411.58,27.89
BARCELONÈS,Total,V.Mentals,0,0,1,0,0,1,3,7,33,174,946,1165,0,0,0.49,0,0,0.29,0.85,2.42,14.67,103.66,1069.65,49.91
BARCELONÈS,Total,VI.Nerviós,3,1,2,4,10,5,21,50,111,371,811,1389,18.52,1.48,0.99,1.68,2.93,1.44,5.98,17.28,49.33,221.02,917.01,59.51
BARCELONÈS,Total,VII.Ull,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,1.19,2.26,0.17
BARCELONÈS,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.6,1.13,0.09
BARCELONÈS,Total,IX.Circulatori,0,1,1,0,10,40,107,271,465,1008,2990,4893,0,1.48,0.49,0,2.93,11.56,30.45,93.65,206.66,600.52,3380.82,209.63
BARCELONÈS,Total,X.Respiratori,0,4,0,3,9,13,43,112,206,548,1333,2271,0,5.9,0,1.26,2.64,3.76,12.24,38.7,91.55,326.47,1507.24,97.29
BARCELONÈS,Total,XI.Digestiu,0,0,3,2,1,8,33,89,130,220,474,960,0,0,1.48,0.84,0.29,2.31,9.39,30.76,57.78,131.07,535.96,41.13
BARCELONÈS,Total,XII.Pell,0,0,0,0,0,1,0,1,7,11,46,66,0,0,0,0,0,0.29,0,0.35,3.11,6.55,52.01,2.83
BARCELONÈS,Total,XIII.Osteomuscular,0,0,0,0,0,1,0,8,11,59,233,312,0,0,0,0,0,0.29,0,2.76,4.89,35.15,263.46,13.37
BARCELONÈS,Total,XIV.Genitourinari,0,0,0,0,1,1,3,13,40,208,586,852,0,0,0,0,0.29,0.29,0.85,4.49,17.78,123.92,662.6,36.5
BARCELONÈS,Total,XV.Embaràs i part,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.29,0,0,0,0,0,0.04
BARCELONÈS,Total,XVI.Perinatal,27,0,0,0,0,0,1,0,1,0,0,29,166.7,0,0,0,0,0,0.28,0,0.44,0,0,1.24
BARCELONÈS,Total,XVII.Congènites,10,0,3,1,1,0,3,4,8,5,2,37,61.74,0,1.48,0.42,0.29,0,0.85,1.38,3.56,2.98,2.26,1.59
BARCELONÈS,Total,XVIII.Mal definides,3,3,1,2,2,2,9,11,13,32,108,186,18.52,4.43,0.49,0.84,0.59,0.58,2.56,3.8,5.78,19.06,122.12,7.97
BARCELONÈS,Total,XX.Externes,0,3,1,28,46,60,82,86,88,202,440,1036,0,4.43,0.49,11.75,13.48,17.34,23.33,29.72,39.11,120.34,497.51,44.38
BARCELONÈS,Total,XXI. Total,46,21,18,50,102,201,607,1425,2511,4856,10375,20212,284,30.99,8.89,20.97,29.89,58.08,172.74,492.44,1115.96,2892.97,11731.12,865.93
BERGUEDÀ,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,2,3,5,10,0,0,0,0,0,0,0,0,77.94,171.82,370.1,48.94
BERGUEDÀ,Dones,II.Tumors,0,0,0,0,0,0,7,7,7,21,22,64,0,0,0,0,0,0,244.24,233.64,272.8,1202.75,1628.42,313.2
BERGUEDÀ,Dones,III.Sang,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,74.02,4.89
BERGUEDÀ,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,0,0,0,0,0,0,171.82,592.15,53.83
BERGUEDÀ,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,3,23,26,0,0,0,0,0,0,0,0,0,171.82,1702.44,127.24
BERGUEDÀ,Dones,VI.Nerviós,0,0,1,1,0,0,1,1,1,3,13,21,0,0,55.34,55.13,0,0,34.89,33.38,38.97,171.82,962.25,102.77
BERGUEDÀ,Dones,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Dones,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Dones,IX.Circulatori,0,0,0,0,0,0,1,0,3,11,38,53,0,0,0,0,0,0,34.89,0,116.91,630.01,2812.73,259.37
BERGUEDÀ,Dones,X.Respiratori,0,0,0,0,0,0,0,1,2,4,36,43,0,0,0,0,0,0,0,33.38,77.94,229.1,2664.69,210.43
BERGUEDÀ,Dones,XI.Digestiu,0,0,0,0,0,0,0,2,4,4,10,20,0,0,0,0,0,0,0,66.76,155.88,229.1,740.19,97.88
BERGUEDÀ,Dones,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Dones,XIII.Osteomuscular,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,296.08,19.58
BERGUEDÀ,Dones,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,814.21,53.83
BERGUEDÀ,Dones,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Dones,XVI.Perinatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Dones,XVII.Congènites,0,0,1,0,0,0,0,0,0,0,1,2,0,0,55.34,0,0,0,0,0,0,0,74.02,9.79
BERGUEDÀ,Dones,XVIII.Mal definides,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,74.02,4.89
BERGUEDÀ,Dones,XX.Externes,0,0,0,0,0,0,0,1,0,1,7,9,0,0,0,0,0,0,0,33.38,0,57.27,518.13,44.04
BERGUEDÀ,Dones,XXI. Total,0,0,2,1,0,0,9,12,19,53,180,276,0,0,110.68,55.13,0,0,314.03,400.53,740.45,3035.51,13323.46,1350.69
BERGUEDÀ,Homes,I.Infeccioses,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,40.16,0,742.94,29.4
BERGUEDÀ,Homes,II.Tumors,0,0,0,0,0,1,2,6,15,15,23,62,0,0,0,0,0,36.6,65.27,193.42,602.41,1069.9,3417.53,303.79
BERGUEDÀ,Homes,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Homes,IV.Endocrines,0,0,0,0,0,0,1,1,2,3,9,16,0,0,0,0,0,0,32.64,32.24,80.32,213.98,1337.3,78.4
BERGUEDÀ,Homes,V.Mentals,0,0,0,0,0,0,0,0,1,2,17,20,0,0,0,0,0,0,0,0,40.16,142.65,2526,98
BERGUEDÀ,Homes,VI.Nerviós,0,0,0,1,0,0,0,0,4,5,9,19,0,0,0,47.28,0,0,0,0,160.64,356.63,1337.3,93.1
BERGUEDÀ,Homes,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Homes,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Homes,IX.Circulatori,0,0,0,0,0,1,1,4,12,9,28,55,0,0,0,0,0,36.6,32.64,128.95,481.93,641.94,4160.48,269.49
BERGUEDÀ,Homes,X.Respiratori,0,0,0,0,0,0,0,2,4,4,11,21,0,0,0,0,0,0,0,64.47,160.64,285.31,1634.47,102.9
BERGUEDÀ,Homes,XI.Digestiu,0,0,0,0,0,1,1,6,2,4,3,17,0,0,0,0,0,36.6,32.64,193.42,80.32,285.31,445.77,83.3
BERGUEDÀ,Homes,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Homes,XIII.Osteomuscular,0,0,0,0,0,0,0,0,1,2,3,6,0,0,0,0,0,0,0,0,40.16,142.65,445.77,29.4
BERGUEDÀ,Homes,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,2,9,11,0,0,0,0,0,0,0,0,0,142.65,1337.3,53.9
BERGUEDÀ,Homes,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Homes,XVI.Perinatal,1,0,0,0,0,0,0,0,0,0,0,1,813.01,0,0,0,0,0,0,0,0,0,0,4.9
BERGUEDÀ,Homes,XVII.Congènites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Homes,XVIII.Mal definides,0,0,0,0,0,0,0,1,0,3,1,5,0,0,0,0,0,0,0,32.24,0,213.98,148.59,24.5
BERGUEDÀ,Homes,XX.Externes,0,0,0,1,0,0,1,2,2,2,0,8,0,0,0,47.28,0,0,32.64,64.47,80.32,142.65,0,39.2
BERGUEDÀ,Homes,XXI. Total,1,0,0,2,0,3,6,22,44,51,118,247,813.01,0,0,94.56,0,109.81,195.82,709.22,1767.07,3637.66,17533.43,1210.25
BERGUEDÀ,Total,I.Infeccioses,0,0,0,0,0,0,0,0,3,3,10,16,0,0,0,0,0,0,0,0,59.34,95.3,494.07,39.17
BERGUEDÀ,Total,II.Tumors,0,0,0,0,0,1,9,13,22,36,45,126,0,0,0,0,0,18.63,151.77,213.18,435.13,1143.58,2223.32,308.5
BERGUEDÀ,Total,III.Sang,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,49.41,2.45
BERGUEDÀ,Total,IV.Endocrines,0,0,0,0,0,0,1,1,2,6,17,27,0,0,0,0,0,0,16.86,16.4,39.56,190.6,839.92,66.11
BERGUEDÀ,Total,V.Mentals,0,0,0,0,0,0,0,0,1,5,40,46,0,0,0,0,0,0,0,0,19.78,158.83,1976.28,112.63
BERGUEDÀ,Total,VI.Nerviós,0,0,1,2,0,0,1,1,5,8,22,40,0,0,26.64,50.9,0,0,16.86,16.4,98.89,254.13,1086.96,97.94
BERGUEDÀ,Total,VII.Ull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Total,VIII.Oïda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Total,IX.Circulatori,0,0,0,0,0,1,2,4,15,20,66,108,0,0,0,0,0,18.63,33.73,65.6,296.68,635.32,3260.87,264.43
BERGUEDÀ,Total,X.Respiratori,0,0,0,0,0,0,0,3,6,8,47,64,0,0,0,0,0,0,0,49.2,118.67,254.13,2322.13,156.7
BERGUEDÀ,Total,XI.Digestiu,0,0,0,0,0,1,1,8,6,8,13,37,0,0,0,0,0,18.63,16.86,131.19,118.67,254.13,642.29,90.59
BERGUEDÀ,Total,XII.Pell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Total,XIII.Osteomuscular,0,0,0,0,0,0,0,0,1,2,7,10,0,0,0,0,0,0,0,0,19.78,63.53,345.85,24.48
BERGUEDÀ,Total,XIV.Genitourinari,0,0,0,0,0,0,0,0,0,2,20,22,0,0,0,0,0,0,0,0,0,63.53,988.14,53.86
BERGUEDÀ,Total,XV.Embaràs i part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BERGUEDÀ,Total,XVI.Perinatal,1,0,0,0,0,0,0,0,0,0,0,1,448.43,0,0,0,0,0,0,0,0,0,0,2.45
BERGUEDÀ,Total,XVII.Congènites,0,0,1,0,0,0,0,0,0,0,1,2,0,0,26.64,0,0,0,0,0,0,0,49.41,4.9
BERGUEDÀ,Total,XVIII.Mal definides,0,0,0,0,0,0,0,1,0,3,2,6,0,0,0,0,0,0,0,16.4,0,95.3,98.81,14.69
BERGUEDÀ,Total,XX.Externes,0,0,0,1,0,0,1,3,2,3,7,17,0,0,0,25.45,0,0,16.86,49.2,39.56,95.3,345.85,41.62
BERGUEDÀ,Total,XXI. Total,1,0,2,3,0,3,15,34,63,104,298,523,448.43,0,53.28,76.36,0,55.89,252.95,557.56,1246.04,3303.68,14723.32,1280.51
CERDANYA,Dones,I.Infeccioses,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,292.4,10.25
CERDANYA,Dones,II.Tumors,0,0,0,0,0,1,2,4,2,8,5,22,0,0,0,0,0,69.25,123.46,298.95,210.97,1253.92,1461.99,225.43
CERDANYA,Dones,III.Sang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERDANYA,Dones,IV.Endocrines,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,292.4,10.25
CERDANYA,Dones,V.Mentals,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,156.74,877.19,40.99
